date,district,headline,source,url,year
2024-07-02,Coimbatore,New criminal laws: Coimbatore lawyers continue court boycott and protest - The Times of India,The Times of India,https://news.google.com/rss/articles/CBMi4wFBVV95cUxQY2VXN1dGY0c4aTZTMm13RGp5Wm92MEJ1dms3REl1NEo3dDUxN0NjUi1LVEhld2R2OS1uQzd5X2g5UUVkMHB1MjY1enIxS2pHX3dCQkFZbVMwMzhMQUtUS3VxUnI3bnJhcGgtTS02amlHaXZPTjhHTnlJWlROTVJjMEp5YllDa1cwMGFOd0Z6S2hkLWdMdTZiRWtuV2dBOWNkSDJ2WFllTW56U0h6TWlxSHNkZTJIOEhrQVVKb3RJY1ZzbFVvRHFDclpMSHg2T2FETlZpdFI5aEdwQzBSUzlRREVKVdIB6AFBVV95cUxNc2RMV1ViYy00ZlZnZEpOZ0kwQzFyaFUtNjJVX3BvbWNKY29pX2dLWXlLZldUZ0V2cGlOVVp6ZGxYWHhMaktQVDJvMnJTLUdFRFpvZWptU2FRUDk4ZVBaSEdHanZwTkFyRUI1UjJMY2p4WENNUlFELTJMclg5LXU2bHVua09iZFZpTkd6bnNrbndsNDEzZHNia0FrUFdFSEVZX19uZEttNXpzMFV5QWlqT0xobjhEZ0hXbjJVY0tycV9ILW10MDRkcUIxb21zR3U5QVNvZDBXTFJxUnd6bnk2aFBNaldkQzRI?oc=5,2024
2024-07-28,Chennai,"Coimbatore police arrest Chennai woman posed as ex-IPS officer, aide for cheating job aspirants of over ₹ 2 crore - The Hindu",The Hindu,https://news.google.com/rss/articles/CBMiigJBVV95cUxPOE9rYTBDNWdkcl9iaEc5dEpqdUtmYmJXOFp5U1lqRzgwSW12R3owZUhreU9FV01ndVQ1alkxMnZPNk1hRFIxSU5jY0NtQzBpY0dDQm9JNU9CUUZzdDZVSUIxZGlaMm5OMUJ6NnVtYTg4aV9Qbmk4aC0yNjZaMk5jbWtGVVJ3eFczMXZ6OXU3TnJRVExYUnVEbWdRNURoY2hGWlhIY0tFckc4dTB0TG9UcE5hTVpaMGlwb19DY09vNV80WDNJTjFHRnhwOFBUeVd0Sk0zTnJFVU1rX081Z1NVNmxKeXdWWW1IcEpFZVByTDRiWnRoeGl4RjdvM1NFOGNrdzRDWDBtdEZEQdIBkAJBVV95cUxPR1hfS2tjcUVwTzdVQ3JMc0plZmFJdDZVV0kwTXgtaXotTTdwejdWc054SGMwWG5ValNjSC1lQWFfZUNDRERGQjJuV3hfOTIyWnViQzhZaGtJQmZoemtsNlVlOEFmWEIzY1BhRWRNek9fdDBzMTBHU0NvZ1FFdUpSa3EtRjFZTU1xWnZPbzRzTjBQRl9FTXpWOExNc0l5X2VTdVpULVFWaWFvQzd5TktDYTBXc1M5dXcyZEhoZE5QbGtzMm9tYXB4YkFuWlBRMi12YVJqbDFlWFBmaWxBRy1adldYODdhRHJ1aHBWZlRHWVdxWVBCalNPU2ZZb0JTc3dDajJpWHFoZ09maF9panNUZg?oc=5,2024
2024-05-13,Coimbatore,‘Savukku’ Shakar claims threat to life in Coimbatore Central Prison; cybercrime police granted one day custody - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMiiAJBVV95cUxOeXJ2VlRxUzJTRm9wcTNYNGJ1M3RwNG8tY3B2Z1o1RDBCeVBWUUlQdVZsRHdRNm1tLXdrNzRMdHowMG5FTUoxTW5TTVNGbkktYUM5Y0poNm52ejc0THlJX1ZHVHo4amlORUN5NkhHd05VZzVSS24wUlJKcHV0OS1MdXV2TWJ2YjZUS2YtaW1mQ1ZjQzlPQ2pvc0J6MG9nTFFSc1B4NlhxU0tVSXJUMUJTcEVzQjVhYjZudi1NN0xqelZzR3RCbXpSTWF0R1Q0WVVZcTR5allGZTdUMUN0aXk5TUl3S0pldTNUQ1JZQnJCazJWVnF5UlNEZFhpZXNRRGpfVWtrS1l3a0jSAY8CQVVfeXFMT1djSFdCOUQzeXRwcENjWXBlT2IweEVBMzZkR09Dbjhpc3REOHB0cHdKMXJRdGV4eE5kTjgxUXQtelBfS0FJWFVvd0l6d1dNVHp4WWRVU0t3YWJxTFNTeHo3S1ZkZE9HYnpZQ19GNXYtMVc4XzdpYmV0Mk9IanFSNlJReTFqanlTNGIwaGRZNkh5VW1iUkxLczIzR2VEeWJtN3pCOW5ZTzRZVTNHTEpWZHU1bVh5WkJJcFlrT185ZDUwbndJanBaWEw4dkcwSmRsWFVqMWFqYllpUEc4cXduMWxDYjVXbnRpY3l6c0RGb3d3Tjd0eWhJUzRaa0twR0RFWnZtT29QcUZiMnhDc2c5SQ?oc=5,2024
2024-07-25,Coimbatore,"Coimbatore youth arrested for abducting, sexually assaulting minor girl - The Hindu",The Hindu,https://news.google.com/rss/articles/CBMi1AFBVV95cUxOWEw2bEVYc09Ea3dhR3A1YUZkejRQbkUyT2U1UnpDOUFnenJJTndmTk9ucDdRZ3Vkc1VaMU50VTB0b0JqTTJmQ1B2a3hZQTNheGRzR0pSVmJMZGRjSWNLTWpqNEV5aEEwdXNqcUxMSDY3RmZhWXd3TEZBaXQ0RTBCaVUzT2Qtc0FOV3ctenAzcEFsNFFiaWtaakNiOC1TTzRhVmduQWdHOEVrRUoxN2ZBWTNCdE9UeXF3TDdJLU1LRDlBSXlxQ1RtOUlMMkozOE85Vy1xZNIB2wFBVV95cUxPN24zQmV2d1lDc1J4U0wtODlOZlB5ay1mZmFaSXJYOUFLamR1bXFUUnVmcWwzWXc4RFV3QmRtekdGRlBiY0JIRzJzRWVBYjl6R0F5LWYyRjhyS1pPV0d5c0hsSDhtZWFpWmlWb2pQWjZjY1VONUtnQUp0bXZWak1QZlhIRGxfY3N0bU4yeFhVZXFIeVpoTzBUUGlqSktLN3I0LXBDeFp2RmQzWVFiYk1uMWZMTVFrMXRBS244UDdzTjZmaExpYkc0YVpMUXZ4T3k0UmFPVE16Yi13UG8?oc=5,2024
2024-05-03,Pollachi,Drug peddler arrested near Pollachi - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMipgFBVV95cUxPcjR3S2FDWFRJQU95TnFTZGluakNMWGYtMk5qNGJ3UU1yZ3JiZlVaV0dSQ3VtTW9idW5IZmwzeTFncHp6eERrbGlMc21ZdVZKWlQtQmNvSkRmQVFELUZBZUxDZFMyTGVOenBETXBzWHItYWZLTlFFZ2NyVGlZWFJYcHI1eFlkMHA5RG85NTJhVUhvYUc4MzYzemhvZk5oS3piSGhtYThB0gGsAUFVX3lxTE92OXg2NHo1ZHlEVm5INzRkWHpmQkVNQ3A3UHF1TlR1b0U0YVZtRnZtX3hDT0FRX1NDWUFTeFFRT1FwUS16WjFmVmJFcUJlaDN0a3NpVUtjRHVUWlhqSU1sQ2xHTEg0cXZtTVVSMXhlSnEtZk1DOEZzNXN2NTU4S3BpUmVZRzF3NTlYOWh3dUozdEE4OE04b3FzTWU2Tk84c2pnT1QzSXotNU11REM?oc=5,2024
2024-12-13,Cyber,Cyber Crime Cell warns of ‘digital arrest’ scams - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMitAFBVV95cUxPWEFVVTZmelNxd1VBU1ZiYlhXTndLSFhTODlXZUFWdEZWR3g4cU0tNDBZaWlRMXdzVXM4M3hta0NxcS1YMkNrYm01Y25YNVhGRGN5NzlETkRTSXdiQTl5T1dEdjNwZDBZb3FqSHFnbldsbGVfeFpWOXNxVWFNMDRDNlRJa3Y1Y2paejRXQk1HTnhEQzJJOVZYLUVSeUt6a0FaZkRXM19EelpOXzh2UVV2UHpLQlnSAbsBQVVfeXFMTThRaTRmVWpEMWpYamdSYWdRQ0o1Qkp6eXFWYmFzclZrV1VyV28tTGZHeHZVV1VLbU83b0xvV3ZQNXdOdFJRTWE0WDhqN2lrNFZrXzlMYk9pZDQ5bmdPbEJCNnVvSW1yM255c1NHZnVmMDNzLU92c2JXWVdBTDRCejlOb3ZCSUliUWpzanprVl81VGU4QjhmNWRiMThrNzdjdFNCT2hKU0Uzc2ZsX3RNUThxcjVmUFgwdGtJcw?oc=5,2024
2025-01-01,Coimbatore,Fatal accidents decline in Coimbatore district - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMitAFBVV95cUxPR08yVUh2dVhWcUZvSHBLVmFPU3doSGJtVkJtLWFsMjZmWXB0S0JtTTdzWnkwc3VLZGljUC1MNVZZeURmNUhSdU9BTFlwS3paNWx0VjR4djhKal9xVVJTTF9TUmZYUlE0M1NwUi0tQnM5azQ3WnFGREN3dVBrWGE3VDVGYjRzTGlQX084Q29OSlNsSEREWlptZmpwVWpzYWlOd0xQanhLd0E0WDdDNGwxVlRKa2rSAbsBQVVfeXFMTktYT3dyT3Z5WHBEd01jal9MbVBIRWNBand2b2dSeFNpV0tVSGZINEViMU1GbzBCNEM5ZDRFY2ZhYlZFekU0YzJKTC1DWmxkWXVaZTk1NWVPMWVPVkhQU0VxRlVnVDNvNjJlcVRuaE1YajNoUGJrTTROQm1MdU1aRTlWdzBiclBCU1JXRFRveFJCa05hcmdlUjRLOUxULUJwejdDcVdvbEhBUElTRV82eUVpVmpxck5xRHVaaw?oc=5,2024
2024-08-02,Coimbatore,"Lawyer hacked to death in Coimbatore, six teams formed to nab assailants - The Hindu",The Hindu,https://news.google.com/rss/articles/CBMi1gFBVV95cUxOMFlDT2xTTjYybVh0b3pQUHpJWFlaUy1GeHVvY0pYVDRZZi1VMk1nVVJBbG5OOHdXM3Bsc1Q3ckEyV3BGM2hRd1cteG9iQi12NzE1YmIybFh4S2NwUTRnWlBsNV83eFgySFk1b2tBMDh2c0VvRjc0NnM1Ml9FdzlFaTFNQ1dFTkhaOTl3SWxWR09OTzNGMUdCMmJuX3NLbm9oVkNHMFNucVlyMEViWGU5QjhRWUQwRm1aa3U3dE5jNFFyR1d2dUZ1VV9TTFlFZmZOOVQzZi1B0gHcAUFVX3lxTE9famtqUTBkOHJqeDV6bUVaYV8yOVB1QUdqWG9JbWxLcGFmZTl3a3hOaXBMeFQwbzdTa2NXbmVHaFVQN2p2Sms4NHlsZktmWVhhTHkwaXI3ZnhGYVJhUm5nWTh4UkM1MkQ0TWNueXdYY1JNWG5ybjhNenpRYTAyeS1UQ3lpajUxYmhpWXc3RGltNDdYQ2ZhYTFQR2Q3dENkRl9pYm1BSHRpTmY2Vm8zRnNjRXFybk4xSHdnQXhETEY0SzdKVlBSdmhIbFpmc0daUlBmUFVVNlIwS3dDQk8?oc=5,2024
2024-08-28,Coimbatore,Lawyers stage protest in Coimbatore seeking withdrawal of new criminal laws - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMi2wFBVV95cUxPRVFGNjhxb3ZkR20xQkRTbXVGeC1yWFpuQ0FaVXhwTjdJemsyaVZZSGVlUlVRbUo4VU5ScUN2MllralVUMnFra1h0eTJ1MjJpYmo4S01YdHpjakJLczBULUs3ei1XRk1Vd3ExNi1Jb1paNU45NF8wcm1MTjNzS2lqTGpDazlmQ1NsYjE1d2cyel95X1lHODJzVEVWNXdZeEZXa3h5TnZLeENNTl9WQmJXalFfanM0LVl6TEswal9fcURGV3BGRFZadjk1Ry0xUVU4dWtuS2NjNVU1eDDSAeIBQVVfeXFMTkdUWlFHWHU0eG1COGdMOG5QZDBlVDZkcElsR1dCSDJuVGNhVjg2SE12OXVOWnVKVmJQa1pTN1p4T1ZsNFY1YXIycjM5UDlaamxqUVg5dk5uaEY3bkFNcVBaVzBldy1DaEhFaTQtUlpkWE9hakFlTkc4amQ0WDNydHZKdmFZaDBFdjV5bXZVZWktdWlQLXZuV2Q1OThiRTZ2U056ZEtRVUJwd2dtZVhUUGVEa0QtcWhCUFdxb2JOM2lpdmRNbV8xOHdqUzQwa3NlNktfWU1uVjA4UkdRekpDdkw2QQ?oc=5,2024
2024-12-07,Coimbatore,Coimbatore City Police launch smart crime portal kiosk as part of moving towards paperless cybercrime services - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMiigJBVV95cUxQRXVlMzItRmpzaWM2R0JEUEhWMVp5dDUwWlFUR28zYmtLSUFkdkYwUmhDSEdocGhNc0NmYTdFZnk0RklnWC1PaVFnS0JUU1JPQ2tQSEpXRmtOeFJ2WUhJdkdtZkFOamtWRGRLZ0MtWVpQTFd1M2t0UDJiREE0eS1BYnFZb09Vd3ZCc3V4SmV0T1dYd1hFY0R3QkhrNWpOS1pSOHZqN1BIdVFvN0F1T21rakhxakVGUTF3Mlkzb2daMi1uZEY5WnhtQjVDeGNFak9vSkRqLWVKVWdfUDdTYmxOWV9VNkxVZ2F1a0hsUFR6OFN0R0RBWW9pUGVBWWYxaHRJTHVmcWcwU3dwQdIBkAJBVV95cUxPTlRQMmEzR1pWeGRIY0NMdm54eUdCQmdiVVFra0lvTnJlMGNNVFdLRW5mYnN2T0lmNWVDb1FFYjJrUGpJWEsyaTVNaS1KWWRtcGZ3Y25yS2FzcVZPRzM2cEU5TWRLaVVlQWdEczlIcDlhYWFxUlBoYUp2SU9WX2xGTWI2ZnUtOW13SFRJOG52ZlNKcUNsdHpPWE1iaFJCdktrM0JkOUNMeWRyRmpJbVlmN3pSV1A4MDd4Tjc1V2RqOG4zR0Z5LWNYS1UyRUV4bkZrSWlwaFJuSTJmeE9QcnpiN1pHYmt3TkFPV3NxWGduNWtqU3UwRG14Rk5HTWV0ZklpQ0lMSThTWkllVWF6M0FSXw?oc=5,2024
2024-12-16,Coimbatore,Coimbatore serial blast mastermind S.A. Basha dies - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMiugFBVV95cUxQUDNTbUF4WHR3dUpKNVp4VUNfY0dndmtDeUNBVV9fRWJmTzVyb1NfQzdVTThLT21ac3hlc2U2ZWlxeHpnREVxRm1RUUJIdnpEUElHS3Q2aXIwa0o0NjZzSXFPdUU2UU1DTkJlUm00RnBsb0Z3ZVhPekptU0loUVhiVnBiWm9ReUFIbmRRTmg4NU8zdURZekpEci1JTUlOQlJsV3VORmxNa012R1gtNU5CRGFfVzl6dXpacVHSAcABQVVfeXFMTnhDQXN6am9TS1hLRlVGUmFvWDh4ck1iakp2eUtKb1VzTHR4RzZqX0d1dW4yWVlMNUp5bUJaN2VTa1psMnBZR0JNTjNzSEpLUlU5Y3NCRVp2b0dkc3dRUmFHS3lWVzZCMHNVTUpFa1FnZDAxODlSWXJ3dC1kdG9lc3VHbVFQQ2c5c1BMZ0FvTXh1aVZFZlZKdlRoTFRrTEpjdkk5TzBsZGZSUWJtZ1ptcGRIckFQNEUtYVY2MDc2Q0lo?oc=5,2024
2024-10-06,Robbery,Robbery gangs from North India that struck terror on Tamil Nadu highways - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMiyAFBVV95cUxOVlpRNGxpcDFQLXBXNE5mQmtRTGZici1ESUo5bTZhUGZ4QzZfdTJPbFpQNVQ2ZDVEeHNJQlBuX0ptenVPZGp0QnhTekRoTk03YUZDODVHZFdkOXRPeGtjTzVib3FlSDh0TWdVNFlmTlZ6T3JaZERUVnplT000OTBfYTNMZlNFemRGNGpKUVg3OXloNFZuMHk1bFJGeWpjWTBzVG80b0tTYWNsX3NvUTFqVmFvc2VCUHRESXpiRDNoNWg1NXlkRTlvdtIBzwFBVV95cUxPLW1LU3pNZHhCS0N2X21JZ2RhekYyQVdLTUFMWF9WcEFmY3VQbmpMLXRJQ1hzNUxWcDQxSXhJS2k1Nnl3MXQyZ1JqYWxCTExqbVZQMzVqZjh1Z0s4SHlKMnJlSmltZXk3VEhjaDFtVXhSWUtzUy1jdmtmZU1UaVp5aHBKMmxZVGRMN3F1SWtUTXk2VTNUVi1iU0F0anlJaG1tazFNazNQZDVDa25ROUpOTkdfU1JXRVpmekZyNkwzeUw2QjFhblk1dWhUMmZvOFU?oc=5,2024
2024-02-23,CB-CID,CB-CID solves 12-year-old murder case - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOMUNaYmZ4anpqS2Z4V3YtSmdMNE53TWlLTmhSdGMwMXZWVXRkWWpYOF84dVhaQTcwaGtGbkJNZmpLOFJPSlF2dVM4ZWxtZmtuX1A2OXFBd0s4c0lPOEVhQWxLQlN5bmJEZ25EN0J6XzcxLVNVRTlTLVBTbjRpc2hWd1g4V3N4QUxGVkxGQmVKYmVoQV83ZEhqM0F0Y1hIdzdqaVY5OFp4UmVMSkHSAbIBQVVfeXFMTUNrbUhFcTdGOXFPTkdKNlVLTVRYY211VzlfSW5ObU4xdEpkWlVyTVFieDMwaXphaFRXc3hscmNyZnhOZkdSb1ZSel9MVTVNOUNnSjdRV1AyTkFSbkFsM0swMzB6YUFoY2E1SkhPZWdWcXczNEZ6a19HdUtfcFhad3l4MUxta2poT3NSRXY1cHVhVU51MkNKejRkYzdqc2VpTS1FY19yNF9iLTkwSGFpY3hXQQ?oc=5,2024
2024-02-13,Tamil,Out for a walk and gone forever: examining cases of some high-profile murders in Tamil Nadu - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMi8gFBVV95cUxPb0JTdmlZdUszSXlmQXJPTTVhLVBGaG41SFAtS0dITlFPdUxLbHBwRHE4TmVMWks4NnBuMGs0eTdkNG5XQTl1UXljTHo4X3Y5WktfcWxEcHEyWFNyUlpvblVRcGw0NjNMR3p0dV9MSFVNMk9HTjh0LTc3WE9GbDRsN2pINW9qUGliRDhYMUtvaUF2eEdpY1RwOEdUUzNnU3pzVEZRcldya2MtaFZOT0hPdXlFZV9fdElkNFlxeGtnRWtyNlkwaEJFM0N0VnNjN1VWcURJX2liVjlrOF85Q3FCXzZ1c1hWRS1XYWhpczRTSnhtZ9IB-AFBVV95cUxNRGZacFdNaW9lOVlTaHY4UTVtMnNfcVdaYkRfdDFoUXM4aDhpZjVJMDM0X1ctTmxxTDNBZ19BaGZsTUtyMTQ3UXlwXzNRcUhJd0NrUGFDRVFYNENsenBqRU5SQW5MMEhDUHdyd2t4QjlNdnVZZkRHOGxPZ1dDem1ZeW9vQ0JQN1oxek9qWXg0NURZV2l3NEhzQXQzVnNCd3FxYzlLTHR0ZDhnQ1p1TjVTemtyWmFxYWdJcXg3cUotS2JjSHQ2Ym9QVUhad0dpeWxBdlRWTnNwemdHUGlfR3hFSm4tY2czRll5UUlhNUczSFhRQVJxOE0wSA?oc=5,2024
2024-12-20,Tamil,When Tamil Nadu police rescued over 900 victims of forced prostitution in Bombay - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMiiAJBVV95cUxQeHZyWWVGajlwTUpfbEJ5ZVdUUkxfUWFUSVB1cFBNbFpCVm1wd2d5cm12ZFc0aGp2ZHg2U3A3eWMxbEVCZVFJVHZYU3NoMTViODRSSll6b3VodDdnNjRMc0ZjMG1yZjJxNlNpQjlqbWNpUU1rblRudnlJcVVfMmVFd1Npb3JVQkhKQ3Njd3BERDRrOFVpQ3hpc3lwZGwxTExHdVJMYTJaVmFYenBMbFg1Rm5hVVFmcWR5ZGo4amxBakw1cDFIU3M2UVJ4TzZaYlBwdHNJaGNNa0Y2YW05NEhrVUNzNzdJbnE2aEkwNjE2MFRyUll0cE5CSTlVR04yZndLMHdoUW44NXHSAY8CQVVfeXFMT2wtM0pNMDhPN2E3VUhvamRBbHNadl9GRmRsUmlTUUxBenp4bnF4S3hvamNJTzFHdndMTjJ1amdfa0hhWWJoUXR5VFJYOWdIY2VqZlRqbUxSOEEyY0RzVFNzQTc1cW91LUpDOEw4NmRJMmJHYjB1UXZkRUNUU2gySF9GcGowa0xzZV9GcXBYaGhQWlZBT1M1VVJvSFAwOGFOTzdfMzhyUWxsNVYtbjBxb3FiblB3MkczYnZockZvbXZlRkgwaXgwa3JLMjNOdXJ5aFRLQ2VhWFlSYndLNEZoOEhTMVhMYTZGemNsaW04V3ktSHRKSUd1LWVaOGJNN0FzVzU2ZjZUbmZqX1FBNmtVMA?oc=5,2024
2024-10-18,Hindu,T.N. DGP flags frequent meetings of advocates with undertrials in jails - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMi1gFBVV95cUxPNlNEaU5aSnRBam05eWdLU2k5RXJOcW1kZHM1MmtVRUZWNkRyMlZTMEZzZDlvQm5OYWJVYUFtaU1TaXl5enRwc3VsOXZiejR4eDM2djRyejJVTFVGYXg3TUVuZTlKSl81OGhYUW1CZ0NGWEc3R055aUN1YVVyTWRoNkpTNFcwcV90MTF3bm5jVjd0V05tRGgtdzJQWTEydEliY1Z6aEFPZjVQek53cjFwd2JBX1pGdy1aWXI4ZXBoR0NVRmNhODJmU1BJVVZkYXpBaEt3djdn0gHcAUFVX3lxTE9ESXl2M29YWnlXSm1tR1U4VXowNThGTU5CQkFvM1BLdmdmQVM4UkcxbGZHMlNEQ0VZZ1pJTVozTnlJMXgtcHJlcXkzbnVuSEFaX2otdFBVdDFuQ0VTV3JSeTMzU3JWaFRGOWxPYm5WS0pHS2FWMjhCM3d6TXphTFBVNWN6blhvMnh4V0NxSExmcE9acXdGZXVaTE1vbGxoZjhBNGFnNmZIX21UOFZyUmZ2Y0ppbmRZa2plWWRkZ1IxRUN6TklzR3FISW15NmhBT0cyV0pQUllLQU14YU8?oc=5,2024
2024-12-29,Annual,Annual report: Crime in Telangana jumps by 22% in 2024 - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMivgFBVV95cUxPSWpsalBWeUdsM2J0bDJtNm1OQ1FGMDY3UmtqNVd6aGhjTzMwSTJ1SU1BdTU4ckpPeVlBMVFjNDQ5OWdTdmVpWGRucDQ5WW1lQjk2ZU5LRGd6YjRib1k5UnRIbjRaUlpKSlZaNERTS3Z3LTJvZ201YmkzSGRxMHVlUlliZ2hQUmp0d0ZrNHRWeTZSOHl1RTBMRjBYdUN3RmZhWU5fSlNrTnlaOTVsSjNXYktuVXZUbWZ4ZUJKZzFn0gHEAUFVX3lxTFBLc3gxdmZKcmdMNmFPUVg3eVpiTTg0VDV4RHFXcDU0WW90TEYwSDJSUUhSS3ByZEkwa2Zpc2ktRUtrNVJqdkV5Ujd1RzFsQjFOQlVDNThHTnY5S19YNVY3bElfUVJSZHNxVjJGTXVRUnBmb0JoNEJRUmdTMmhsRHhVaVlOeEFzd2cwbVA1Sll6TTZRcDk4UHZxZGtDTHpNTERfVlczeDkyQ05BMXdreEQwY2tyTFFDbi1wSmx4MWc2Q1dUU2s?oc=5,2024
2024-01-27,Tamil,"Law and order situation in Tamil Nadu is deteriorating, says Palaniswami - The Hindu",The Hindu,https://news.google.com/rss/articles/CBMi2AFBVV95cUxNN2FoZzRMZHk3OVltbUtPa0RYN29EVXp2WFg4ZHgtaldHOGg3SGt6TVdiTHhfVnllWmJsRktvOHJoNnFNQk51MWZCYzJydHZuWEpvTndXdkh6ZHIwRjd5X3RPb25QZkltdU9aWTBLR3JQaldzOGNPUE9WUVlYay1QTFpPUFJtRHUtblg3OG5kY0IyeDY0a0FHOXh5RTNpOEpxYnEzemEzY3hNMlhBSnVkTEx5U0tWanJWcDdsY24xLTRzY3FQLVk3Z2VRcDBWemlpcDBKUjFndWnSAd8BQVVfeXFMTWpteVQ2TjhCTE9lUjVnSU9pY0VNRzJ5Y084dE4zSFlpQTRMbXo0MTdXbzBrX0Rpb3NJZGFnQXVMaDZpT2xYWERieWVJT2h2MkFaNXhiX21MS012V3B6RTJVQkJfdExkVTdncUNKM29tVm9JV1VTbTNOc2FyWTMxcHRKNEpPNEJuZEZSRG9NaWNWMjJBNFNPa1cxckU3djJqQk5FU2lNQ3kxR3hOZEY1VTFVVXBpS0swQkpuUWlaa3RaZlAxblZIeTRfcV9sVE91eU5ZME9LU0lNTHdKX242dw?oc=5,2024
2024-07-14,Passion,Passion and murder that led to the downfall of Hotel Saravana Bhavan owner - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMi1AFBVV95cUxNNHJzV3EyaWxpRjFQMnJvVWNUZFlPYlBLay0tMTM3elp3akhxNk4wcGgyRW5kNG9BT3V6TVgyN1RuQlg3WDNaOUh4dl9mTFVfemVadFdYV0lzdGIwRndHb3pXdjNCUzIyS2dfOVVfSVJXLXEtZk1HUHN4LW95ejctYTUxbGcxV1VLcGJKdTM4TmdWOWlMVl9PV2w5TUdzT1dQX1REaDFUWjFONUhVUGpfQXRmR1NHaTlnWFNGcXJtUkxqa2xJUGtySmtJTWI0WkhGdC1vTtIB2wFBVV95cUxPOWxtdDdpbzdsQWx2T0EwS1pZYlk3bjdXUGZBVXN1TGhBWGJKWUNiUXZYd2c3cjBQVlE2Ti1wRVJESkpfS3hBbW1fUTRBbmZadm0xTzBEODUtSlZoRkpHNUVRU1RxejdwN3BDbTQwQUVfOFViV3hnajh1VGZuTXhyYmNPTlNOZXF4UkJXX3paX2MyQVpxVHhfcnIwUzVjdzd3bjE5VW5obkdkNkgyYng2Z04wNnF2VHZnY01DbVVLamdIaF9mWVloeWlEUC00WW04VXdTMk1JY1RyQUk?oc=5,2024
2024-01-02,Madras,When Madras repealed Criminal Tribes Act in 1947 and showed the way for the country - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMi6AFBVV95cUxQUk51R0t1WFYzV1JWSmczU0ZWa3F0SEtaVUt1V2JtQm5FdTdtbDd2UGRiakppVXFmSHQ3c3IwWUphRUhmNVhkVzhBTmNlT0lkbllocDZyRlZURDZJNUU0V2JkR25scjJ5cFJvQUd3OUVHT2dubGJ4d25peGtfRTFkOHBUUUZZaVhtZlJhRFZoRGhWQnFYd2J4UFpDcFd4MzRQb3JSSDluMnhraGVVb0REb1hmZGRMRi02R3NpTDkxMDVSZmhxWjBwdUY2czZZcVRvcW5na3BzdV94ckNtTmpmX3EyV3lvQnBE0gHvAUFVX3lxTFA0UE1tUTR5bU9HOFFJaXVqRlRmMkZWa1NnVnZsX0Y4VGZjVVZPcExTcnUwdl9nMk5fbGpHYVJzTVRtVkd2OXExU3pvc2FleEhkd0dSNWNsdTJmRXJPaHJoaEgySmZYYTBmMDBnTF9RUnFkZ0JpTEJTVGZYcTZfbnRIbEZlWGJXQkJhQVFKamp3S1JqYXBxNmVVUkZpNXFBLTNkUlBzZl9qSFE0dWJtUHNxX3hHN3ZQU0RDYmFDODlPN1Z1TTI4SnVyRmlOWmJFbzVSY3lYeGtPbU52eDdPOHE0M2Vqc0ZycXBJcklSbjBR?oc=5,2024
2024-08-02,Adyar,Body on Adyar river shore: Youth arrested for minor boy's murder - DT Next,DT Next,https://news.google.com/rss/articles/CBMipwFBVV95cUxOenVfRXlSWnJVWndsTEZHTjZxUDRYaVBOQ3V5b0VYbm9NNGFRcy1lbWhKRnpFX2FwY3pDdnpYcU5mbUlLenVLR2VnT2p6aUlaczU1eG8zTjVIdGRHeFkzNGpSRWRQall5MXdZLWlWZ3RGMzlsbzdyOTZ3MlFtQktGMm1vTFB1Mzc3NTBSRGR4VzFlZFpFUU9rQl9VRjJjM3FCTC1kS3ZuNNIBtAFBVV95cUxOXzB1T3cyQ1l5SWpCV3FpN19kSHpydDNPemR4T3ZtQ0x1ek5nRTAwU1IxNS1Da1ZySEVSS3FVM0JsSjRwS3ZmaGoyVVdFdFQ4TWl6WU90djJXWVBFSmcyRWVrMTFGQ0tyT3dVci0tQTBVOWF5eTN3VlJQaVhCVm1veFpCWFpyaXZReEx0SFp0VlViVVRnc3g5UnQxUXJ3dlVIeUV0WUJ2TTk4UkN5LUx5ZkJpN2E?oc=5,2024
